# ground truth trajectory
# file: 'rgbd_dataset_freiburg3_nostructure_texture_far.bag'
# timestamp tx ty tz qx qy qz qw
1341839848.5711 -2.3444 -1.6876 1.9229 0.9481 0.0666 0.0210 -0.3102
1341839848.5812 -2.3438 -1.6836 1.9227 0.9482 0.0679 0.0203 -0.3097
1341839848.5911 -2.3430 -1.6802 1.9225 0.9490 0.0685 0.0193 -0.3071
1341839848.6011 -2.3429 -1.6759 1.9222 0.9492 0.0677 0.0187 -0.3069
1341839848.6111 -2.3425 -1.6720 1.9223 0.9499 0.0699 0.0179 -0.3041
1341839848.6215 -2.3417 -1.6684 1.9221 0.9498 0.0721 0.0173 -0.3040
1341839848.6311 -2.3415 -1.6647 1.9222 0.9501 0.0713 0.0175 -0.3031
1341839848.6412 -2.3412 -1.6606 1.9222 0.9495 0.0730 0.0177 -0.3047
1341839848.6511 -2.3407 -1.6573 1.9223 0.9494 0.0732 0.0185 -0.3047
1341839848.6611 -2.3399 -1.6542 1.9224 0.9494 0.0733 0.0207 -0.3046
1341839848.6711 -2.3394 -1.6508 1.9225 0.9491 0.0735 0.0222 -0.3055
1341839848.6823 -2.3395 -1.6470 1.9227 0.9489 0.0723 0.0252 -0.3060
1341839848.6911 -2.3388 -1.6437 1.9226 0.9489 0.0722 0.0272 -0.3061
1341839848.7012 -2.3392 -1.6402 1.9225 0.9491 0.0703 0.0287 -0.3056
1341839848.7112 -2.3386 -1.6372 1.9225 0.9495 0.0716 0.0300 -0.3040
1341839848.7211 -2.3384 -1.6332 1.9220 0.9492 0.0734 0.0310 -0.3044
1341839848.7312 -2.3382 -1.6303 1.9214 0.9495 0.0734 0.0316 -0.3033
1341839848.7412 -2.3375 -1.6277 1.9214 0.9502 0.0761 0.0310 -0.3006
1341839848.7511 -2.3375 -1.6241 1.9208 0.9499 0.0754 0.0303 -0.3018
1341839848.7611 -2.3373 -1.6211 1.9204 0.9500 0.0769 0.0284 -0.3013
1341839848.7711 -2.3374 -1.6174 1.9196 0.9499 0.0760 0.0275 -0.3019
1341839848.7812 -2.3372 -1.6141 1.9191 0.9503 0.0760 0.0258 -0.3007
1341839848.7911 -2.3369 -1.6110 1.9183 0.9503 0.0763 0.0237 -0.3009
1341839848.8012 -2.3364 -1.6072 1.9175 0.9505 0.0769 0.0218 -0.3003
1341839848.8111 -2.3364 -1.6044 1.9166 0.9507 0.0779 0.0206 -0.2996
1341839848.8211 -2.3371 -1.6000 1.9160 0.9502 0.0776 0.0187 -0.3012
1341839848.8311 -2.3369 -1.5970 1.9151 0.9503 0.0790 0.0171 -0.3007
1341839848.8411 -2.3372 -1.5942 1.9146 0.9507 0.0793 0.0162 -0.2993
1341839848.8528 -2.3371 -1.5912 1.9139 0.9509 0.0816 0.0155 -0.2981
1341839848.8611 -2.3377 -1.5878 1.9131 0.9509 0.0817 0.0148 -0.2982
1341839848.8711 -2.3378 -1.5848 1.9123 0.9513 0.0825 0.0153 -0.2967
1341839848.8813 -2.3377 -1.5818 1.9116 0.9517 0.0842 0.0162 -0.2949
1341839848.8911 -2.3385 -1.5784 1.9107 0.9518 0.0829 0.0171 -0.2947
1341839848.9013 -2.3386 -1.5748 1.9096 0.9519 0.0846 0.0164 -0.2941
1341839848.9112 -2.3389 -1.5717 1.9089 0.9522 0.0837 0.0179 -0.2932
1341839848.9211 -2.3392 -1.5687 1.9082 0.9521 0.0840 0.0177 -0.2935
1341839848.9311 -2.3393 -1.5659 1.9075 0.9525 0.0856 0.0172 -0.2919
1341839848.9411 -2.3396 -1.5630 1.9067 0.9523 0.0867 0.0153 -0.2921
1341839848.9511 -2.3399 -1.5598 1.9061 0.9523 0.0853 0.0154 -0.2927
1341839848.9612 -2.3402 -1.5564 1.9054 0.9521 0.0858 0.0141 -0.2933
1341839848.9712 -2.3407 -1.5536 1.9045 0.9519 0.0864 0.0127 -0.2937
1341839848.9815 -2.3410 -1.5500 1.9037 0.9514 0.0876 0.0109 -0.2950
1341839848.9912 -2.3407 -1.5472 1.9030 0.9522 0.0885 0.0114 -0.2922
1341839849.0012 -2.3414 -1.5440 1.9021 0.9520 0.0885 0.0098 -0.2927
1341839849.0112 -2.3417 -1.5411 1.9014 0.9526 0.0877 0.0107 -0.2913
1341839849.0212 -2.3417 -1.5375 1.9005 0.9527 0.0891 0.0104 -0.2904
1341839849.0311 -2.3418 -1.5349 1.8999 0.9534 0.0888 0.0109 -0.2880
1341839849.0422 -2.3421 -1.5322 1.8991 0.9539 0.0888 0.0112 -0.2865
1341839849.0512 -2.3421 -1.5288 1.8982 0.9532 0.0901 0.0104 -0.2884
1341839849.0612 -2.3423 -1.5255 1.8977 0.9534 0.0893 0.0108 -0.2879
1341839849.0712 -2.3423 -1.5224 1.8971 0.9533 0.0895 0.0107 -0.2883
1341839849.0811 -2.3425 -1.5195 1.8962 0.9529 0.0900 0.0103 -0.2893
1341839849.0911 -2.3425 -1.5164 1.8957 0.9533 0.0883 0.0113 -0.2886
1341839849.1011 -2.3424 -1.5134 1.8949 0.9535 0.0879 0.0115 -0.2880
1341839849.1112 -2.3424 -1.5096 1.8937 0.9533 0.0890 0.0105 -0.2883
1341839849.1217 -2.3423 -1.5067 1.8931 0.9539 0.0878 0.0111 -0.2869
1341839849.1312 -2.3421 -1.5037 1.8920 0.9543 0.0886 0.0115 -0.2851
1341839849.1411 -2.3424 -1.4999 1.8913 0.9548 0.0873 0.0104 -0.2839
1341839849.1547 -2.3425 -1.4968 1.8904 0.9549 0.0875 0.0093 -0.2837
1341839849.1611 -2.3425 -1.4936 1.8894 0.9548 0.0894 0.0078 -0.2832
1341839849.1712 -2.3422 -1.4901 1.8887 0.9552 0.0892 0.0072 -0.2823
1341839849.1824 -2.3422 -1.4868 1.8878 0.9551 0.0889 0.0071 -0.2826
1341839849.1911 -2.3422 -1.4840 1.8872 0.9552 0.0890 0.0066 -0.2822
1341839849.2012 -2.3416 -1.4803 1.8860 0.9550 0.0900 0.0066 -0.2827
1341839849.2113 -2.3414 -1.4769 1.8855 0.9555 0.0902 0.0073 -0.2808
1341839849.2211 -2.3417 -1.4743 1.8850 0.9562 0.0872 0.0076 -0.2792
1341839849.2311 -2.3413 -1.4709 1.8841 0.9560 0.0864 0.0077 -0.2801
1341839849.2411 -2.3410 -1.4677 1.8835 0.9559 0.0860 0.0075 -0.2806
1341839849.2511 -2.3407 -1.4650 1.8830 0.9564 0.0862 0.0081 -0.2791
1341839849.2612 -2.3406 -1.4615 1.8826 0.9561 0.0845 0.0073 -0.2804
1341839849.2711 -2.3400 -1.4579 1.8818 0.9554 0.0852 0.0060 -0.2826
1341839849.2811 -2.3404 -1.4547 1.8818 0.9556 0.0831 0.0051 -0.2828
1341839849.2912 -2.3402 -1.4504 1.8813 0.9548 0.0831 0.0037 -0.2853
1341839849.3012 -2.3400 -1.4475 1.8810 0.9555 0.0820 0.0038 -0.2833
1341839849.3111 -2.3399 -1.4439 1.8806 0.9547 0.0837 0.0036 -0.2854
1341839849.3217 -2.3400 -1.4400 1.8803 0.9549 0.0823 0.0031 -0.2851
1341839849.3311 -2.3398 -1.4372 1.8799 0.9558 0.0820 0.0045 -0.2824
1341839849.3412 -2.3386 -1.4339 1.8795 0.9564 0.0819 0.0067 -0.2802
1341839849.3544 -2.3382 -1.4303 1.8791 0.9565 0.0817 0.0089 -0.2798
1341839849.3611 -2.3380 -1.4265 1.8790 0.9565 0.0808 0.0099 -0.2801
1341839849.3712 -2.3373 -1.4231 1.8788 0.9568 0.0806 0.0121 -0.2792
1341839849.3822 -2.3368 -1.4196 1.8788 0.9569 0.0803 0.0126 -0.2788
1341839849.3911 -2.3369 -1.4153 1.8788 0.9562 0.0789 0.0116 -0.2816
1341839849.4012 -2.3362 -1.4118 1.8789 0.9565 0.0790 0.0117 -0.2806
1341839849.4111 -2.3355 -1.4087 1.8792 0.9571 0.0788 0.0111 -0.2787
1341839849.4222 -2.3356 -1.4047 1.8795 0.9568 0.0787 0.0084 -0.2798
1341839849.4311 -2.3351 -1.4012 1.8800 0.9566 0.0789 0.0075 -0.2805
1341839849.4412 -2.3340 -1.3985 1.8802 0.9568 0.0789 0.0069 -0.2797
1341839849.4512 -2.3334 -1.3949 1.8807 0.9565 0.0780 0.0067 -0.2811
1341839849.4612 -2.3333 -1.3910 1.8815 0.9556 0.0755 0.0067 -0.2846
1341839849.4712 -2.3326 -1.3873 1.8821 0.9553 0.0740 0.0079 -0.2862
1341839849.4824 -2.3315 -1.3840 1.8826 0.9552 0.0722 0.0108 -0.2867
1341839849.4912 -2.3309 -1.3806 1.8836 0.9555 0.0687 0.0125 -0.2867
1341839849.5012 -2.3304 -1.3765 1.8843 0.9552 0.0680 0.0134 -0.2876
1341839849.5112 -2.3297 -1.3736 1.8853 0.9561 0.0697 0.0134 -0.2845
1341839849.5212 -2.3293 -1.3696 1.8863 0.9558 0.0684 0.0121 -0.2858
1341839849.5312 -2.3290 -1.3660 1.8872 0.9556 0.0684 0.0103 -0.2865
1341839849.5411 -2.3284 -1.3626 1.8882 0.9557 0.0683 0.0096 -0.2862
1341839849.5513 -2.3276 -1.3587 1.8895 0.9552 0.0686 0.0073 -0.2879
1341839849.5612 -2.3278 -1.3550 1.8911 0.9549 0.0677 0.0036 -0.2892
1341839849.5712 -2.3270 -1.3516 1.8925 0.9546 0.0659 0.0029 -0.2906
1341839849.5812 -2.3270 -1.3478 1.8936 0.9534 0.0671 0.0021 -0.2942
1341839849.5911 -2.3264 -1.3436 1.8950 0.9531 0.0652 0.0025 -0.2955
1341839849.6012 -2.3259 -1.3398 1.8964 0.9530 0.0648 0.0030 -0.2959
1341839849.6112 -2.3253 -1.3357 1.8973 0.9525 0.0632 0.0051 -0.2979
1341839849.6215 -2.3248 -1.3324 1.8996 0.9542 0.0621 0.0052 -0.2927
1341839849.6311 -2.3243 -1.3287 1.9008 0.9535 0.0621 0.0065 -0.2949
1341839849.6411 -2.3237 -1.3246 1.9020 0.9530 0.0616 0.0077 -0.2965
1341839849.6512 -2.3235 -1.3207 1.9032 0.9528 0.0598 0.0081 -0.2976
1341839849.6611 -2.3228 -1.3176 1.9047 0.9527 0.0606 0.0076 -0.2976
1341839849.6711 -2.3219 -1.3141 1.9064 0.9523 0.0608 0.0071 -0.2990
1341839849.6811 -2.3213 -1.3104 1.9076 0.9532 0.0602 0.0073 -0.2963
1341839849.6911 -2.3212 -1.3068 1.9088 0.9527 0.0583 0.0061 -0.2983
1341839849.7011 -2.3202 -1.3034 1.9101 0.9525 0.0571 0.0063 -0.2990
1341839849.7112 -2.3199 -1.2992 1.9107 0.9509 0.0551 0.0059 -0.3044
1341839849.7212 -2.3190 -1.2955 1.9116 0.9506 0.0527 0.0058 -0.3059
1341839849.7311 -2.3184 -1.2924 1.9130 0.9512 0.0515 0.0047 -0.3043
1341839849.7411 -2.3178 -1.2891 1.9135 0.9509 0.0511 0.0051 -0.3053
1341839849.7515 -2.3173 -1.2853 1.9142 0.9505 0.0491 0.0049 -0.3068
1341839849.7611 -2.3168 -1.2819 1.9149 0.9512 0.0483 0.0044 -0.3046
1341839849.7712 -2.3163 -1.2780 1.9153 0.9511 0.0466 0.0048 -0.3052
1341839849.7811 -2.3162 -1.2748 1.9159 0.9508 0.0474 0.0024 -0.3063
1341839849.7911 -2.3160 -1.2712 1.9163 0.9503 0.0459 0.0023 -0.3078
1341839849.8011 -2.3155 -1.2677 1.9169 0.9503 0.0449 0.0023 -0.3081
1341839849.8112 -2.3153 -1.2641 1.9175 0.9500 0.0440 0.0020 -0.3091
1341839849.8211 -2.3151 -1.2604 1.9178 0.9498 0.0437 0.0017 -0.3097
1341839849.8311 -2.3150 -1.2570 1.9182 0.9498 0.0427 0.0019 -0.3098
1341839849.8411 -2.3148 -1.2537 1.9184 0.9501 0.0425 0.0025 -0.3091
1341839849.8511 -2.3151 -1.2496 1.9184 0.9497 0.0412 0.0029 -0.3105
1341839849.8611 -2.3148 -1.2460 1.9185 0.9501 0.0410 0.0033 -0.3093
1341839849.8711 -2.3149 -1.2424 1.9186 0.9502 0.0413 0.0029 -0.3090
1341839849.8812 -2.3149 -1.2390 1.9187 0.9501 0.0414 0.0024 -0.3091
1341839849.8912 -2.3151 -1.2356 1.9188 0.9505 0.0411 0.0015 -0.3081
1341839849.9011 -2.3148 -1.2320 1.9189 0.9503 0.0416 0.0009 -0.3085
1341839849.9111 -2.3150 -1.2283 1.9189 0.9498 0.0402 -0.0000 -0.3103
1341839849.9211 -2.3151 -1.2251 1.9191 0.9498 0.0391 -0.0002 -0.3104
1341839849.9311 -2.3150 -1.2212 1.9189 0.9492 0.0385 -0.0008 -0.3124
1341839849.9411 -2.3152 -1.2179 1.9190 0.9496 0.0374 -0.0011 -0.3113
1341839849.9512 -2.3152 -1.2145 1.9190 0.9498 0.0378 -0.0021 -0.3106
1341839849.9612 -2.3155 -1.2117 1.9191 0.9505 0.0380 -0.0027 -0.3084
1341839849.9711 -2.3155 -1.2082 1.9190 0.9505 0.0373 -0.0025 -0.3085
1341839849.9812 -2.3156 -1.2048 1.9188 0.9501 0.0368 -0.0020 -0.3099
1341839849.9911 -2.3159 -1.2017 1.9186 0.9499 0.0367 -0.0021 -0.3104
1341839850.0013 -2.3157 -1.1980 1.9184 0.9493 0.0352 -0.0006 -0.3124
1341839850.0112 -2.3159 -1.1950 1.9181 0.9492 0.0341 0.0003 -0.3129
1341839850.0211 -2.3159 -1.1917 1.9179 0.9492 0.0335 0.0014 -0.3129
1341839850.0311 -2.3159 -1.1885 1.9176 0.9498 0.0332 0.0026 -0.3110
1341839850.0412 -2.3160 -1.1848 1.9168 0.9495 0.0322 0.0041 -0.3122
1341839850.0512 -2.3161 -1.1818 1.9165 0.9503 0.0329 0.0047 -0.3097
1341839850.0612 -2.3165 -1.1792 1.9163 0.9510 0.0339 0.0041 -0.3073
1341839850.0711 -2.3164 -1.1759 1.9158 0.9508 0.0345 0.0040 -0.3079
1341839850.0813 -2.3164 -1.1728 1.9154 0.9509 0.0350 0.0039 -0.3074
1341839850.0912 -2.3163 -1.1695 1.9147 0.9500 0.0339 0.0043 -0.3104
1341839850.1011 -2.3163 -1.1662 1.9143 0.9500 0.0325 0.0049 -0.3104
1341839850.1111 -2.3162 -1.1634 1.9137 0.9500 0.0311 0.0044 -0.3107
1341839850.1216 -2.3161 -1.1602 1.9129 0.9506 0.0306 0.0049 -0.3088
1341839850.1311 -2.3162 -1.1571 1.9123 0.9508 0.0299 0.0044 -0.3084
1341839850.1411 -2.3159 -1.1541 1.9116 0.9511 0.0307 0.0034 -0.3075
1341839850.1517 -2.3162 -1.1508 1.9109 0.9515 0.0302 0.0027 -0.3062
1341839850.1612 -2.3162 -1.1482 1.9104 0.9520 0.0314 0.0018 -0.3045
1341839850.1711 -2.3163 -1.1455 1.9104 0.9526 0.0327 0.0005 -0.3024
1341839850.1812 -2.3164 -1.1427 1.9099 0.9521 0.0331 -0.0007 -0.3039
1341839850.1913 -2.3161 -1.1398 1.9094 0.9516 0.0323 0.0000 -0.3057
1341839850.2011 -2.3159 -1.1372 1.9094 0.9514 0.0315 0.0005 -0.3064
1341839850.2112 -2.3160 -1.1345 1.9093 0.9513 0.0302 0.0020 -0.3069
1341839850.2212 -2.3155 -1.1314 1.9087 0.9507 0.0284 0.0047 -0.3088
1341839850.2312 -2.3154 -1.1289 1.9086 0.9510 0.0282 0.0058 -0.3078
1341839850.2416 -2.3152 -1.1257 1.9080 0.9511 0.0278 0.0072 -0.3076
1341839850.2512 -2.3153 -1.1232 1.9080 0.9523 0.0290 0.0075 -0.3036
1341839850.2611 -2.3150 -1.1203 1.9076 0.9524 0.0300 0.0079 -0.3034
1341839850.2711 -2.3150 -1.1178 1.9075 0.9524 0.0313 0.0064 -0.3031
1341839850.2811 -2.3150 -1.1153 1.9075 0.9525 0.0327 0.0051 -0.3026
1341839850.2912 -2.3152 -1.1126 1.9073 0.9523 0.0325 0.0037 -0.3035
1341839850.3014 -2.3149 -1.1097 1.9072 0.9519 0.0315 0.0027 -0.3046
1341839850.3112 -2.3147 -1.1069 1.9070 0.9521 0.0305 0.0028 -0.3042
1341839850.3212 -2.3145 -1.1039 1.9066 0.9516 0.0293 0.0035 -0.3060
1341839850.3312 -2.3144 -1.1012 1.9063 0.9518 0.0290 0.0037 -0.3053
1341839850.3416 -2.3140 -1.0985 1.9063 0.9523 0.0297 0.0041 -0.3037
1341839850.3512 -2.3142 -1.0956 1.9061 0.9524 0.0294 0.0046 -0.3034
1341839850.3612 -2.3140 -1.0930 1.9062 0.9530 0.0308 0.0048 -0.3014
1341839850.3712 -2.3140 -1.0902 1.9062 0.9527 0.0317 0.0047 -0.3022
1341839850.3812 -2.3139 -1.0876 1.9064 0.9525 0.0325 0.0040 -0.3028
1341839850.3911 -2.3138 -1.0847 1.9063 0.9519 0.0330 0.0038 -0.3045
1341839850.4012 -2.3136 -1.0818 1.9063 0.9517 0.0324 0.0038 -0.3053
1341839850.4112 -2.3137 -1.0786 1.9060 0.9514 0.0314 0.0040 -0.3062
1341839850.4212 -2.3135 -1.0760 1.9061 0.9519 0.0312 0.0046 -0.3047
1341839850.4315 -2.3134 -1.0729 1.9057 0.9521 0.0315 0.0052 -0.3041
1341839850.4411 -2.3133 -1.0702 1.9056 0.9526 0.0323 0.0055 -0.3026
1341839850.4512 -2.3131 -1.0675 1.9054 0.9530 0.0333 0.0052 -0.3010
1341839850.4612 -2.3129 -1.0647 1.9053 0.9534 0.0341 0.0049 -0.2997
1341839850.4711 -2.3129 -1.0616 1.9050 0.9531 0.0342 0.0048 -0.3006
1341839850.4812 -2.3124 -1.0586 1.9048 0.9523 0.0349 0.0042 -0.3030
1341839850.4911 -2.3124 -1.0557 1.9047 0.9520 0.0339 0.0036 -0.3042
1341839850.5013 -2.3124 -1.0527 1.9044 0.9517 0.0330 0.0040 -0.3052
1341839850.5111 -2.3123 -1.0495 1.9043 0.9514 0.0320 0.0038 -0.3063
1341839850.5212 -2.3122 -1.0463 1.9040 0.9513 0.0320 0.0039 -0.3067
1341839850.5311 -2.3120 -1.0432 1.9037 0.9518 0.0323 0.0042 -0.3051
1341839850.5412 -2.3119 -1.0402 1.9034 0.9522 0.0327 0.0043 -0.3037
1341839850.5511 -2.3120 -1.0370 1.9032 0.9524 0.0339 0.0034 -0.3030
1341839850.5612 -2.3118 -1.0339 1.9031 0.9526 0.0349 0.0032 -0.3022
1341839850.5711 -2.3118 -1.0307 1.9029 0.9525 0.0359 0.0030 -0.3025
1341839850.5812 -2.3117 -1.0278 1.9031 0.9525 0.0367 0.0024 -0.3022
1341839850.5911 -2.3116 -1.0246 1.9032 0.9520 0.0365 0.0015 -0.3038
1341839850.6012 -2.3115 -1.0212 1.9031 0.9515 0.0357 0.0013 -0.3055
1341839850.6114 -2.3113 -1.0177 1.9034 0.9514 0.0348 0.0009 -0.3060
1341839850.6212 -2.3113 -1.0145 1.9036 0.9513 0.0340 0.0009 -0.3063
1341839850.6324 -2.3111 -1.0114 1.9038 0.9516 0.0336 0.0012 -0.3056
1341839850.6412 -2.3109 -1.0079 1.9041 0.9516 0.0344 0.0013 -0.3054
1341839850.6512 -2.3110 -1.0044 1.9043 0.9515 0.0354 0.0023 -0.3056
1341839850.6612 -2.3111 -1.0010 1.9049 0.9511 0.0368 0.0022 -0.3065
1341839850.6712 -2.3109 -0.9980 1.9057 0.9514 0.0383 0.0027 -0.3057
1341839850.6811 -2.3108 -0.9944 1.9063 0.9509 0.0390 0.0035 -0.3071
1341839850.6911 -2.3107 -0.9910 1.9068 0.9503 0.0392 0.0044 -0.3089
1341839850.7012 -2.3106 -0.9872 1.9073 0.9498 0.0393 0.0063 -0.3103
1341839850.7111 -2.3103 -0.9839 1.9079 0.9499 0.0398 0.0082 -0.3100
1341839850.7225 -2.3098 -0.9802 1.9084 0.9499 0.0404 0.0100 -0.3097
1341839850.7312 -2.3095 -0.9761 1.9091 0.9501 0.0403 0.0107 -0.3093
1341839850.7411 -2.3091 -0.9723 1.9094 0.9505 0.0411 0.0113 -0.3078
1341839850.7511 -2.3086 -0.9689 1.9100 0.9512 0.0414 0.0107 -0.3055
1341839850.7617 -2.3086 -0.9649 1.9105 0.9515 0.0410 0.0088 -0.3048
1341839850.7711 -2.3081 -0.9612 1.9112 0.9519 0.0427 0.0062 -0.3035
1341839850.7811 -2.3080 -0.9570 1.9121 0.9512 0.0424 0.0021 -0.3056
1341839850.7915 -2.3075 -0.9534 1.9132 0.9509 0.0422 -0.0018 -0.3067
1341839850.8018 -2.3072 -0.9497 1.9142 0.9505 0.0424 -0.0046 -0.3076
1341839850.8111 -2.3068 -0.9459 1.9151 0.9501 0.0427 -0.0067 -0.3089
1341839850.8212 -2.3064 -0.9422 1.9162 0.9499 0.0423 -0.0075 -0.3097
1341839850.8312 -2.3060 -0.9383 1.9172 0.9495 0.0419 -0.0075 -0.3108
1341839850.8411 -2.3053 -0.9345 1.9181 0.9494 0.0436 -0.0065 -0.3109
1341839850.8511 -2.3049 -0.9310 1.9192 0.9495 0.0429 -0.0048 -0.3107
1341839850.8611 -2.3042 -0.9277 1.9201 0.9495 0.0437 -0.0020 -0.3106
1341839850.8712 -2.3036 -0.9242 1.9212 0.9493 0.0440 0.0009 -0.3114
1341839850.8814 -2.3028 -0.9207 1.9221 0.9488 0.0450 0.0030 -0.3127
1341839850.8940 -2.3022 -0.9170 1.9230 0.9485 0.0443 0.0049 -0.3138
1341839850.9011 -2.3014 -0.9134 1.9238 0.9483 0.0443 0.0071 -0.3141
1341839850.9111 -2.3007 -0.9100 1.9244 0.9484 0.0435 0.0082 -0.3141
1341839850.9212 -2.3003 -0.9060 1.9253 0.9480 0.0434 0.0084 -0.3151
1341839850.9325 -2.2995 -0.9024 1.9258 0.9480 0.0443 0.0081 -0.3151
1341839850.9411 -2.2987 -0.8989 1.9264 0.9483 0.0448 0.0075 -0.3141
1341839850.9511 -2.2980 -0.8952 1.9267 0.9483 0.0455 0.0064 -0.3140
1341839850.9612 -2.2974 -0.8913 1.9272 0.9483 0.0451 0.0042 -0.3142
1341839850.9712 -2.2967 -0.8876 1.9275 0.9482 0.0448 0.0021 -0.3144
1341839850.9812 -2.2959 -0.8837 1.9280 0.9485 0.0450 -0.0003 -0.3134
1341839850.9911 -2.2952 -0.8800 1.9284 0.9482 0.0438 -0.0030 -0.3146
1341839851.0012 -2.2946 -0.8762 1.9289 0.9481 0.0435 -0.0054 -0.3149
1341839851.0112 -2.2937 -0.8728 1.9294 0.9481 0.0446 -0.0072 -0.3146
1341839851.0213 -2.2931 -0.8694 1.9301 0.9482 0.0451 -0.0080 -0.3142
1341839851.0313 -2.2925 -0.8657 1.9308 0.9476 0.0446 -0.0088 -0.3161
1341839851.0411 -2.2918 -0.8620 1.9313 0.9469 0.0451 -0.0080 -0.3184
1341839851.0512 -2.2911 -0.8588 1.9321 0.9467 0.0452 -0.0065 -0.3188
1341839851.0611 -2.2901 -0.8553 1.9328 0.9466 0.0449 -0.0056 -0.3192
1341839851.0711 -2.2893 -0.8519 1.9335 0.9465 0.0445 -0.0036 -0.3197
1341839851.0812 -2.2884 -0.8491 1.9341 0.9467 0.0444 -0.0017 -0.3191
1341839851.0911 -2.2876 -0.8455 1.9347 0.9466 0.0451 0.0001 -0.3193
1341839851.1012 -2.2864 -0.8421 1.9352 0.9463 0.0455 0.0016 -0.3201
1341839851.1111 -2.2858 -0.8392 1.9358 0.9466 0.0450 0.0036 -0.3191
1341839851.1211 -2.2849 -0.8361 1.9362 0.9466 0.0447 0.0053 -0.3194
1341839851.1333 -2.2840 -0.8326 1.9366 0.9459 0.0465 0.0060 -0.3212
1341839851.1411 -2.2835 -0.8290 1.9370 0.9451 0.0452 0.0060 -0.3237
1341839851.1511 -2.2826 -0.8258 1.9372 0.9449 0.0455 0.0064 -0.3240
1341839851.1612 -2.2819 -0.8231 1.9373 0.9453 0.0450 0.0069 -0.3229
1341839851.1711 -2.2815 -0.8194 1.9374 0.9451 0.0437 0.0062 -0.3237
1341839851.1811 -2.2804 -0.8160 1.9372 0.9449 0.0445 0.0057 -0.3243
1341839851.1955 -2.2797 -0.8129 1.9370 0.9457 0.0446 0.0049 -0.3221
1341839851.2011 -2.2789 -0.8097 1.9369 0.9459 0.0441 0.0048 -0.3213
1341839851.2111 -2.2785 -0.8065 1.9366 0.9458 0.0436 0.0035 -0.3218
1341839851.2211 -2.2778 -0.8032 1.9364 0.9456 0.0440 0.0027 -0.3224
1341839851.2311 -2.2770 -0.8004 1.9360 0.9458 0.0439 0.0022 -0.3218
1341839851.2422 -2.2761 -0.7975 1.9356 0.9458 0.0447 0.0027 -0.3216
1341839851.2511 -2.2754 -0.7942 1.9352 0.9458 0.0461 0.0026 -0.3214
1341839851.2611 -2.2751 -0.7904 1.9346 0.9451 0.0445 0.0023 -0.3236
1341839851.2711 -2.2742 -0.7879 1.9340 0.9462 0.0449 0.0033 -0.3205
1341839851.2811 -2.2736 -0.7844 1.9334 0.9462 0.0457 0.0036 -0.3202
1341839851.2911 -2.2727 -0.7816 1.9328 0.9470 0.0459 0.0042 -0.3179
1341839851.3011 -2.2722 -0.7785 1.9325 0.9477 0.0454 0.0037 -0.3159
1341839851.3111 -2.2715 -0.7761 1.9320 0.9484 0.0448 0.0047 -0.3140
1341839851.3211 -2.2707 -0.7731 1.9313 0.9478 0.0455 0.0050 -0.3156
1341839851.3311 -2.2701 -0.7703 1.9309 0.9476 0.0454 0.0051 -0.3162
1341839851.3460 -2.2699 -0.7671 1.9307 0.9469 0.0432 0.0046 -0.3184
1341839851.3511 -2.2692 -0.7645 1.9302 0.9466 0.0434 0.0047 -0.3196
1341839851.3611 -2.2689 -0.7612 1.9299 0.9458 0.0437 0.0047 -0.3219
1341839851.3711 -2.2686 -0.7579 1.9294 0.9455 0.0427 0.0035 -0.3226
1341839851.3811 -2.2679 -0.7549 1.9289 0.9460 0.0435 0.0028 -0.3212
1341839851.3911 -2.2676 -0.7523 1.9284 0.9472 0.0431 0.0025 -0.3178
1341839851.4011 -2.2670 -0.7494 1.9280 0.9480 0.0440 0.0024 -0.3153
1341839851.4111 -2.2666 -0.7466 1.9273 0.9485 0.0451 0.0020 -0.3135
1341839851.4216 -2.2666 -0.7434 1.9270 0.9488 0.0436 0.0015 -0.3128
1341839851.4311 -2.2659 -0.7405 1.9268 0.9486 0.0456 0.0019 -0.3132
1341839851.4412 -2.2656 -0.7379 1.9267 0.9482 0.0449 0.0029 -0.3146
1341839851.4511 -2.2656 -0.7347 1.9265 0.9472 0.0434 0.0037 -0.3177
1341839851.4611 -2.2652 -0.7317 1.9262 0.9463 0.0435 0.0043 -0.3204
1341839851.4711 -2.2648 -0.7288 1.9258 0.9460 0.0425 0.0056 -0.3212
1341839851.4811 -2.2648 -0.7258 1.9255 0.9463 0.0428 0.0062 -0.3205
1341839851.4911 -2.2650 -0.7229 1.9252 0.9469 0.0412 0.0063 -0.3187
1341839851.5011 -2.2646 -0.7203 1.9248 0.9482 0.0429 0.0066 -0.3147
1341839851.5111 -2.2646 -0.7172 1.9243 0.9484 0.0438 0.0063 -0.3139
1341839851.5215 -2.2650 -0.7140 1.9240 0.9484 0.0434 0.0060 -0.3140
1341839851.5327 -2.2650 -0.7115 1.9238 0.9486 0.0432 0.0058 -0.3134
1341839851.5420 -2.2651 -0.7087 1.9236 0.9482 0.0452 0.0058 -0.3143
1341839851.5511 -2.2649 -0.7057 1.9235 0.9479 0.0456 0.0054 -0.3154
1341839851.5611 -2.2652 -0.7024 1.9231 0.9472 0.0443 0.0052 -0.3175
1341839851.5711 -2.2653 -0.6998 1.9228 0.9476 0.0441 0.0050 -0.3165
1341839851.5811 -2.2655 -0.6967 1.9223 0.9480 0.0434 0.0046 -0.3153
