# ground truth trajectory
# file: 'rgbd_dataset_freiburg3_structure_notexture_far.bag'
# timestamp tx ty tz qx qy qz qw
1341836544.7568 -0.8569 0.7670 1.0234 0.5405 0.5963 -0.4310 -0.4081
1341836544.7680 -0.8564 0.7648 1.0235 0.5400 0.5959 -0.4315 -0.4086
1341836544.7768 -0.8558 0.7630 1.0235 0.5399 0.5963 -0.4314 -0.4085
1341836544.7868 -0.8552 0.7608 1.0235 0.5400 0.5975 -0.4303 -0.4077
1341836544.7969 -0.8546 0.7586 1.0234 0.5393 0.5968 -0.4316 -0.4082
1341836544.8068 -0.8542 0.7565 1.0234 0.5392 0.5966 -0.4319 -0.4085
1341836544.8168 -0.8541 0.7543 1.0235 0.5385 0.5967 -0.4327 -0.4083
1341836544.8275 -0.8535 0.7524 1.0233 0.5383 0.5971 -0.4326 -0.4082
1341836544.8368 -0.8529 0.7501 1.0232 0.5388 0.5979 -0.4312 -0.4077
1341836544.8467 -0.8525 0.7482 1.0230 0.5384 0.5976 -0.4314 -0.4085
1341836544.8568 -0.8518 0.7462 1.0230 0.5378 0.5985 -0.4313 -0.4081
1341836544.8668 -0.8512 0.7438 1.0230 0.5370 0.5988 -0.4318 -0.4082
1341836544.8768 -0.8506 0.7418 1.0229 0.5370 0.5988 -0.4313 -0.4088
1341836544.8868 -0.8500 0.7398 1.0231 0.5367 0.5989 -0.4311 -0.4091
1341836544.8968 -0.8496 0.7378 1.0230 0.5365 0.5986 -0.4309 -0.4101
1341836544.9068 -0.8490 0.7357 1.0230 0.5373 0.5980 -0.4303 -0.4105
1341836544.9168 -0.8485 0.7338 1.0229 0.5378 0.5974 -0.4304 -0.4108
1341836544.9293 -0.8477 0.7318 1.0228 0.5387 0.5976 -0.4293 -0.4103
1341836544.9368 -0.8469 0.7297 1.0227 0.5407 0.5978 -0.4274 -0.4095
1341836544.9471 -0.8464 0.7279 1.0227 0.5404 0.5965 -0.4287 -0.4103
1341836544.9584 -0.8461 0.7257 1.0228 0.5407 0.5954 -0.4298 -0.4103
1341836544.9668 -0.8456 0.7235 1.0231 0.5406 0.5944 -0.4308 -0.4108
1341836544.9768 -0.8449 0.7213 1.0232 0.5410 0.5938 -0.4310 -0.4111
1341836544.9868 -0.8443 0.7191 1.0234 0.5417 0.5941 -0.4301 -0.4106
1341836544.9978 -0.8436 0.7168 1.0235 0.5422 0.5941 -0.4298 -0.4102
1341836545.0068 -0.8429 0.7145 1.0235 0.5426 0.5940 -0.4293 -0.4103
1341836545.0168 -0.8424 0.7122 1.0236 0.5425 0.5935 -0.4295 -0.4111
1341836545.0296 -0.8419 0.7100 1.0237 0.5427 0.5928 -0.4293 -0.4120
1341836545.0368 -0.8410 0.7075 1.0237 0.5428 0.5933 -0.4284 -0.4121
1341836545.0471 -0.8402 0.7053 1.0237 0.5430 0.5934 -0.4280 -0.4122
1341836545.0568 -0.8394 0.7026 1.0238 0.5424 0.5934 -0.4286 -0.4123
1341836545.0667 -0.8386 0.7002 1.0239 0.5423 0.5930 -0.4292 -0.4124
1341836545.0768 -0.8377 0.6981 1.0241 0.5427 0.5929 -0.4293 -0.4119
1341836545.0868 -0.8368 0.6958 1.0242 0.5439 0.5926 -0.4290 -0.4111
1341836545.0968 -0.8357 0.6936 1.0244 0.5441 0.5921 -0.4295 -0.4111
1341836545.1068 -0.8349 0.6914 1.0246 0.5449 0.5912 -0.4294 -0.4112
1341836545.1168 -0.8340 0.6892 1.0247 0.5457 0.5910 -0.4290 -0.4109
1341836545.1268 -0.8331 0.6870 1.0248 0.5468 0.5899 -0.4287 -0.4114
1341836545.1368 -0.8321 0.6849 1.0248 0.5477 0.5897 -0.4276 -0.4116
1341836545.1468 -0.8311 0.6826 1.0248 0.5487 0.5894 -0.4273 -0.4111
1341836545.1585 -0.8302 0.6806 1.0249 0.5491 0.5889 -0.4275 -0.4110
1341836545.1668 -0.8294 0.6784 1.0248 0.5493 0.5891 -0.4277 -0.4102
1341836545.1768 -0.8287 0.6761 1.0248 0.5499 0.5888 -0.4280 -0.4096
1341836545.1868 -0.8278 0.6738 1.0249 0.5507 0.5891 -0.4274 -0.4086
1341836545.1968 -0.8271 0.6715 1.0247 0.5507 0.5897 -0.4269 -0.4084
1341836545.2068 -0.8266 0.6695 1.0245 0.5504 0.5901 -0.4264 -0.4087
1341836545.2168 -0.8262 0.6673 1.0243 0.5501 0.5903 -0.4257 -0.4096
1341836545.2268 -0.8258 0.6653 1.0242 0.5499 0.5904 -0.4247 -0.4107
1341836545.2368 -0.8252 0.6631 1.0241 0.5502 0.5902 -0.4234 -0.4119
1341836545.2469 -0.8249 0.6611 1.0240 0.5505 0.5899 -0.4226 -0.4129
1341836545.2568 -0.8244 0.6590 1.0240 0.5511 0.5894 -0.4218 -0.4135
1341836545.2668 -0.8240 0.6568 1.0240 0.5516 0.5888 -0.4217 -0.4138
1341836545.2768 -0.8236 0.6547 1.0241 0.5523 0.5885 -0.4214 -0.4137
1341836545.2868 -0.8228 0.6524 1.0243 0.5533 0.5884 -0.4212 -0.4126
1341836545.2968 -0.8223 0.6501 1.0246 0.5531 0.5883 -0.4219 -0.4123
1341836545.3068 -0.8217 0.6478 1.0248 0.5528 0.5876 -0.4230 -0.4127
1341836545.3176 -0.8210 0.6456 1.0251 0.5536 0.5867 -0.4232 -0.4126
1341836545.3268 -0.8204 0.6433 1.0252 0.5541 0.5860 -0.4232 -0.4129
1341836545.3368 -0.8198 0.6412 1.0253 0.5545 0.5853 -0.4234 -0.4131
1341836545.3468 -0.8190 0.6390 1.0254 0.5549 0.5848 -0.4231 -0.4136
1341836545.3599 -0.8183 0.6366 1.0254 0.5552 0.5843 -0.4231 -0.4140
1341836545.3668 -0.8174 0.6343 1.0253 0.5557 0.5842 -0.4229 -0.4136
1341836545.3768 -0.8167 0.6320 1.0252 0.5564 0.5837 -0.4227 -0.4136
1341836545.3874 -0.8159 0.6296 1.0251 0.5567 0.5834 -0.4233 -0.4130
1341836545.4017 -0.8150 0.6273 1.0248 0.5581 0.5829 -0.4232 -0.4119
1341836545.4069 -0.8136 0.6249 1.0244 0.5603 0.5828 -0.4224 -0.4099
1341836545.4167 -0.8128 0.6228 1.0242 0.5610 0.5824 -0.4227 -0.4091
1341836545.4268 -0.8116 0.6204 1.0238 0.5630 0.5819 -0.4220 -0.4078
1341836545.4368 -0.8107 0.6183 1.0234 0.5645 0.5813 -0.4207 -0.4079
1341836545.4473 -0.8096 0.6160 1.0231 0.5664 0.5806 -0.4196 -0.4075
1341836545.4568 -0.8091 0.6143 1.0227 0.5663 0.5795 -0.4194 -0.4094
1341836545.4668 -0.8079 0.6120 1.0223 0.5679 0.5791 -0.4179 -0.4092
1341836545.4768 -0.8069 0.6095 1.0221 0.5689 0.5789 -0.4168 -0.4092
1341836545.4868 -0.8057 0.6073 1.0218 0.5693 0.5787 -0.4167 -0.4091
1341836545.4969 -0.8045 0.6048 1.0217 0.5696 0.5788 -0.4165 -0.4088
1341836545.5070 -0.8033 0.6023 1.0215 0.5704 0.5788 -0.4157 -0.4084
1341836545.5168 -0.8022 0.5997 1.0214 0.5702 0.5788 -0.4162 -0.4083
1341836545.5273 -0.8011 0.5972 1.0213 0.5702 0.5786 -0.4163 -0.4084
1341836545.5368 -0.8000 0.5946 1.0212 0.5704 0.5779 -0.4168 -0.4086
1341836545.5468 -0.7989 0.5918 1.0211 0.5709 0.5774 -0.4168 -0.4086
1341836545.5568 -0.7978 0.5892 1.0210 0.5715 0.5773 -0.4163 -0.4085
1341836545.5689 -0.7967 0.5867 1.0209 0.5721 0.5770 -0.4156 -0.4086
1341836545.5768 -0.7954 0.5839 1.0207 0.5730 0.5767 -0.4149 -0.4086
1341836545.5868 -0.7943 0.5813 1.0204 0.5730 0.5768 -0.4150 -0.4083
1341836545.5971 -0.7931 0.5786 1.0203 0.5728 0.5775 -0.4149 -0.4077
1341836545.6068 -0.7918 0.5759 1.0201 0.5727 0.5775 -0.4150 -0.4078
1341836545.6168 -0.7905 0.5733 1.0200 0.5725 0.5779 -0.4151 -0.4075
1341836545.6268 -0.7891 0.5703 1.0201 0.5720 0.5780 -0.4157 -0.4074
1341836545.6375 -0.7875 0.5678 1.0201 0.5734 0.5781 -0.4145 -0.4065
1341836545.6468 -0.7866 0.5652 1.0199 0.5723 0.5777 -0.4160 -0.4070
1341836545.6568 -0.7855 0.5627 1.0198 0.5724 0.5777 -0.4162 -0.4067
1341836545.6668 -0.7842 0.5602 1.0198 0.5726 0.5782 -0.4161 -0.4059
1341836545.6768 -0.7829 0.5574 1.0195 0.5726 0.5781 -0.4159 -0.4061
1341836545.6868 -0.7816 0.5550 1.0191 0.5723 0.5788 -0.4152 -0.4064
1341836545.6969 -0.7802 0.5524 1.0190 0.5720 0.5799 -0.4147 -0.4056
1341836545.7071 -0.7790 0.5501 1.0188 0.5708 0.5803 -0.4146 -0.4068
1341836545.7168 -0.7775 0.5475 1.0183 0.5708 0.5814 -0.4133 -0.4066
1341836545.7270 -0.7762 0.5452 1.0181 0.5706 0.5821 -0.4128 -0.4064
1341836545.7368 -0.7750 0.5430 1.0180 0.5702 0.5826 -0.4126 -0.4064
1341836545.7468 -0.7741 0.5411 1.0178 0.5695 0.5825 -0.4128 -0.4073
1341836545.7568 -0.7728 0.5390 1.0178 0.5701 0.5825 -0.4124 -0.4070
1341836545.7668 -0.7717 0.5371 1.0178 0.5708 0.5820 -0.4125 -0.4066
1341836545.7768 -0.7706 0.5351 1.0179 0.5717 0.5818 -0.4122 -0.4059
1341836545.7867 -0.7694 0.5333 1.0180 0.5726 0.5811 -0.4122 -0.4058
1341836545.7979 -0.7682 0.5316 1.0181 0.5734 0.5809 -0.4114 -0.4056
1341836545.8068 -0.7672 0.5299 1.0181 0.5735 0.5808 -0.4112 -0.4058
1341836545.8168 -0.7663 0.5283 1.0182 0.5733 0.5806 -0.4111 -0.4066
1341836545.8267 -0.7651 0.5264 1.0184 0.5732 0.5803 -0.4107 -0.4075
1341836545.8368 -0.7643 0.5251 1.0187 0.5724 0.5799 -0.4109 -0.4089
1341836545.8468 -0.7630 0.5232 1.0188 0.5726 0.5806 -0.4098 -0.4088
1341836545.8568 -0.7621 0.5216 1.0192 0.5720 0.5799 -0.4100 -0.4104
1341836545.8667 -0.7613 0.5198 1.0192 0.5718 0.5797 -0.4106 -0.4105
1341836545.8768 -0.7602 0.5183 1.0193 0.5712 0.5805 -0.4104 -0.4102
1341836545.8868 -0.7591 0.5165 1.0193 0.5713 0.5813 -0.4096 -0.4098
1341836545.8969 -0.7580 0.5147 1.0194 0.5712 0.5817 -0.4090 -0.4100
1341836545.9068 -0.7569 0.5132 1.0194 0.5709 0.5826 -0.4084 -0.4097
1341836545.9168 -0.7557 0.5113 1.0193 0.5702 0.5832 -0.4079 -0.4103
1341836545.9270 -0.7547 0.5096 1.0192 0.5693 0.5832 -0.4081 -0.4114
1341836545.9368 -0.7536 0.5078 1.0192 0.5695 0.5834 -0.4070 -0.4119
1341836545.9467 -0.7525 0.5062 1.0190 0.5689 0.5836 -0.4068 -0.4126
1341836545.9567 -0.7514 0.5044 1.0188 0.5689 0.5833 -0.4067 -0.4132
1341836545.9669 -0.7503 0.5029 1.0187 0.5684 0.5835 -0.4066 -0.4137
1341836545.9768 -0.7491 0.5012 1.0187 0.5686 0.5836 -0.4064 -0.4135
1341836545.9867 -0.7480 0.4994 1.0186 0.5685 0.5838 -0.4062 -0.4135
1341836545.9968 -0.7468 0.4979 1.0183 0.5693 0.5836 -0.4058 -0.4131
1341836546.0068 -0.7456 0.4964 1.0181 0.5698 0.5833 -0.4054 -0.4131
1341836546.0167 -0.7443 0.4952 1.0179 0.5701 0.5835 -0.4048 -0.4131
1341836546.0268 -0.7431 0.4936 1.0176 0.5711 0.5830 -0.4039 -0.4133
1341836546.0374 -0.7422 0.4921 1.0173 0.5713 0.5824 -0.4038 -0.4139
1341836546.0468 -0.7412 0.4905 1.0172 0.5713 0.5819 -0.4037 -0.4147
1341836546.0578 -0.7402 0.4889 1.0168 0.5716 0.5815 -0.4035 -0.4151
1341836546.0669 -0.7390 0.4872 1.0167 0.5720 0.5813 -0.4027 -0.4155
1341836546.0767 -0.7379 0.4857 1.0163 0.5726 0.5811 -0.4020 -0.4158
1341836546.0868 -0.7370 0.4840 1.0160 0.5734 0.5808 -0.4015 -0.4156
1341836546.0968 -0.7360 0.4823 1.0158 0.5736 0.5804 -0.4016 -0.4157
1341836546.1068 -0.7351 0.4807 1.0156 0.5740 0.5798 -0.4018 -0.4159
1341836546.1168 -0.7341 0.4790 1.0154 0.5746 0.5791 -0.4018 -0.4160
1341836546.1268 -0.7331 0.4774 1.0152 0.5751 0.5790 -0.4015 -0.4157
1341836546.1368 -0.7321 0.4756 1.0151 0.5757 0.5785 -0.4016 -0.4156
1341836546.1493 -0.7313 0.4738 1.0150 0.5760 0.5777 -0.4015 -0.4163
1341836546.1568 -0.7303 0.4722 1.0148 0.5762 0.5771 -0.4015 -0.4168
1341836546.1670 -0.7295 0.4706 1.0148 0.5763 0.5765 -0.4019 -0.4171
1341836546.1768 -0.7286 0.4692 1.0149 0.5768 0.5764 -0.4015 -0.4169
1341836546.1868 -0.7278 0.4675 1.0147 0.5769 0.5762 -0.4013 -0.4173
1341836546.1968 -0.7269 0.4659 1.0146 0.5774 0.5755 -0.4015 -0.4174
1341836546.2068 -0.7263 0.4643 1.0145 0.5774 0.5746 -0.4018 -0.4183
1341836546.2168 -0.7256 0.4628 1.0145 0.5782 0.5739 -0.4017 -0.4182
1341836546.2268 -0.7247 0.4610 1.0145 0.5786 0.5737 -0.4015 -0.4182
1341836546.2369 -0.7239 0.4594 1.0144 0.5788 0.5735 -0.4019 -0.4178
1341836546.2467 -0.7230 0.4578 1.0144 0.5787 0.5738 -0.4017 -0.4176
1341836546.2571 -0.7222 0.4561 1.0144 0.5786 0.5739 -0.4024 -0.4172
1341836546.2669 -0.7215 0.4543 1.0144 0.5776 0.5740 -0.4029 -0.4179
1341836546.2767 -0.7208 0.4527 1.0144 0.5773 0.5740 -0.4030 -0.4181
1341836546.2867 -0.7201 0.4511 1.0143 0.5773 0.5741 -0.4029 -0.4181
1341836546.2998 -0.7192 0.4495 1.0143 0.5772 0.5746 -0.4025 -0.4180
1341836546.3068 -0.7185 0.4479 1.0142 0.5771 0.5750 -0.4020 -0.4179
1341836546.3167 -0.7179 0.4463 1.0142 0.5765 0.5755 -0.4019 -0.4183
1341836546.3268 -0.7173 0.4448 1.0142 0.5763 0.5754 -0.4018 -0.4188
1341836546.3368 -0.7166 0.4432 1.0143 0.5760 0.5758 -0.4013 -0.4192
1341836546.3467 -0.7159 0.4416 1.0144 0.5755 0.5758 -0.4012 -0.4198
1341836546.3567 -0.7151 0.4400 1.0144 0.5748 0.5765 -0.4012 -0.4198
1341836546.3667 -0.7145 0.4384 1.0145 0.5746 0.5766 -0.4015 -0.4196
1341836546.3767 -0.7138 0.4368 1.0147 0.5744 0.5770 -0.4012 -0.4198
1341836546.3869 -0.7132 0.4352 1.0147 0.5739 0.5769 -0.4017 -0.4200
1341836546.3975 -0.7125 0.4337 1.0149 0.5737 0.5772 -0.4018 -0.4200
1341836546.4068 -0.7119 0.4324 1.0149 0.5737 0.5774 -0.4014 -0.4200
1341836546.4167 -0.7112 0.4308 1.0151 0.5735 0.5781 -0.4005 -0.4201
1341836546.4267 -0.7103 0.4295 1.0150 0.5743 0.5786 -0.3987 -0.4200
1341836546.4368 -0.7100 0.4275 1.0150 0.5726 0.5788 -0.3997 -0.4211
1341836546.4467 -0.7095 0.4262 1.0150 0.5719 0.5794 -0.3994 -0.4216
1341836546.4567 -0.7089 0.4252 1.0149 0.5713 0.5804 -0.3984 -0.4220
1341836546.4667 -0.7081 0.4237 1.0149 0.5726 0.5800 -0.3972 -0.4218
1341836546.4767 -0.7076 0.4222 1.0148 0.5722 0.5798 -0.3972 -0.4227
1341836546.4868 -0.7072 0.4207 1.0147 0.5724 0.5797 -0.3971 -0.4225
1341836546.4970 -0.7072 0.4195 1.0148 0.5715 0.5791 -0.3983 -0.4235
1341836546.5067 -0.7066 0.4182 1.0147 0.5730 0.5784 -0.3974 -0.4235
1341836546.5167 -0.7062 0.4169 1.0146 0.5739 0.5774 -0.3975 -0.4234
1341836546.5267 -0.7059 0.4155 1.0145 0.5745 0.5760 -0.3977 -0.4242
1341836546.5372 -0.7056 0.4140 1.0145 0.5753 0.5753 -0.3975 -0.4244
1341836546.5467 -0.7054 0.4125 1.0145 0.5759 0.5744 -0.3975 -0.4247
1341836546.5567 -0.7050 0.4108 1.0146 0.5764 0.5742 -0.3975 -0.4244
1341836546.5667 -0.7047 0.4092 1.0146 0.5762 0.5744 -0.3976 -0.4242
1341836546.5767 -0.7044 0.4073 1.0146 0.5757 0.5748 -0.3979 -0.4242
1341836546.5867 -0.7041 0.4057 1.0146 0.5743 0.5755 -0.3983 -0.4246
1341836546.5968 -0.7038 0.4039 1.0145 0.5736 0.5760 -0.3981 -0.4252
1341836546.6067 -0.7035 0.4022 1.0144 0.5729 0.5766 -0.3974 -0.4259
1341836546.6167 -0.7027 0.4002 1.0142 0.5738 0.5775 -0.3949 -0.4259
1341836546.6267 -0.7025 0.3984 1.0142 0.5735 0.5778 -0.3942 -0.4265
1341836546.6369 -0.7022 0.3968 1.0142 0.5736 0.5780 -0.3933 -0.4267
1341836546.6467 -0.7021 0.3951 1.0142 0.5734 0.5778 -0.3931 -0.4275
1341836546.6567 -0.7023 0.3933 1.0142 0.5715 0.5771 -0.3951 -0.4293
1341836546.6667 -0.7016 0.3915 1.0143 0.5740 0.5771 -0.3932 -0.4276
1341836546.6768 -0.7015 0.3898 1.0142 0.5737 0.5763 -0.3943 -0.4282
1341836546.6867 -0.7012 0.3880 1.0143 0.5738 0.5762 -0.3945 -0.4280
1341836546.6968 -0.7008 0.3861 1.0144 0.5739 0.5764 -0.3944 -0.4276
1341836546.7067 -0.7005 0.3841 1.0143 0.5739 0.5763 -0.3946 -0.4276
1341836546.7167 -0.7003 0.3822 1.0143 0.5726 0.5761 -0.3954 -0.4287
1341836546.7268 -0.7000 0.3805 1.0143 0.5733 0.5767 -0.3941 -0.4284
1341836546.7407 -0.7003 0.3785 1.0142 0.5709 0.5761 -0.3953 -0.4312
1341836546.7468 -0.6996 0.3763 1.0139 0.5720 0.5758 -0.3937 -0.4316
1341836546.7570 -0.6996 0.3741 1.0138 0.5717 0.5755 -0.3938 -0.4323
1341836546.7668 -0.6995 0.3722 1.0136 0.5711 0.5758 -0.3935 -0.4330
1341836546.7768 -0.6994 0.3701 1.0134 0.5702 0.5756 -0.3942 -0.4337
1341836546.7874 -0.6992 0.3681 1.0131 0.5700 0.5764 -0.3938 -0.4334
1341836546.7967 -0.6990 0.3657 1.0128 0.5704 0.5761 -0.3940 -0.4330
1341836546.8067 -0.6991 0.3636 1.0126 0.5701 0.5763 -0.3945 -0.4327
1341836546.8168 -0.6988 0.3611 1.0122 0.5707 0.5759 -0.3942 -0.4327
1341836546.8268 -0.6988 0.3589 1.0119 0.5699 0.5757 -0.3951 -0.4332
1341836546.8368 -0.6989 0.3567 1.0115 0.5694 0.5759 -0.3953 -0.4335
1341836546.8467 -0.6984 0.3543 1.0111 0.5711 0.5750 -0.3939 -0.4336
1341836546.8567 -0.6984 0.3519 1.0107 0.5713 0.5746 -0.3936 -0.4341
1341836546.8667 -0.6983 0.3493 1.0103 0.5712 0.5745 -0.3934 -0.4345
1341836546.8768 -0.6981 0.3468 1.0099 0.5720 0.5739 -0.3934 -0.4344
1341836546.8868 -0.6978 0.3442 1.0097 0.5730 0.5744 -0.3927 -0.4329
1341836546.8968 -0.6977 0.3414 1.0091 0.5725 0.5737 -0.3940 -0.4336
1341836546.9068 -0.6981 0.3388 1.0089 0.5717 0.5734 -0.3952 -0.4338
1341836546.9168 -0.6975 0.3357 1.0085 0.5742 0.5729 -0.3944 -0.4319
1341836546.9268 -0.6972 0.3328 1.0082 0.5740 0.5733 -0.3948 -0.4312
1341836546.9368 -0.6972 0.3299 1.0077 0.5726 0.5728 -0.3969 -0.4320
1341836546.9467 -0.6968 0.3269 1.0072 0.5736 0.5736 -0.3957 -0.4305
1341836546.9568 -0.6968 0.3239 1.0068 0.5728 0.5740 -0.3958 -0.4309
1341836546.9668 -0.6963 0.3208 1.0064 0.5740 0.5754 -0.3935 -0.4297
1341836546.9767 -0.6964 0.3179 1.0058 0.5721 0.5750 -0.3944 -0.4319
1341836546.9867 -0.6961 0.3147 1.0055 0.5725 0.5753 -0.3938 -0.4316
1341836546.9968 -0.6960 0.3114 1.0049 0.5724 0.5751 -0.3936 -0.4320
1341836547.0069 -0.6956 0.3081 1.0045 0.5735 0.5750 -0.3931 -0.4313
1341836547.0169 -0.6952 0.3051 1.0042 0.5743 0.5751 -0.3924 -0.4306
1341836547.0268 -0.6950 0.3017 1.0039 0.5747 0.5751 -0.3930 -0.4295
1341836547.0368 -0.6950 0.2985 1.0038 0.5740 0.5746 -0.3942 -0.4301
1341836547.0468 -0.6945 0.2955 1.0038 0.5744 0.5749 -0.3941 -0.4293
1341836547.0567 -0.6937 0.2920 1.0037 0.5760 0.5745 -0.3926 -0.4289
1341836547.0668 -0.6933 0.2889 1.0035 0.5758 0.5747 -0.3924 -0.4292
1341836547.0768 -0.6931 0.2860 1.0035 0.5752 0.5738 -0.3928 -0.4308
1341836547.0868 -0.6926 0.2829 1.0035 0.5767 0.5727 -0.3917 -0.4313
1341836547.0968 -0.6924 0.2802 1.0034 0.5775 0.5716 -0.3913 -0.4321
1341836547.1067 -0.6924 0.2774 1.0035 0.5774 0.5710 -0.3910 -0.4331
1341836547.1168 -0.6918 0.2743 1.0034 0.5799 0.5694 -0.3899 -0.4330
1341836547.1280 -0.6919 0.2715 1.0032 0.5788 0.5685 -0.3913 -0.4344
1341836547.1368 -0.6917 0.2689 1.0031 0.5804 0.5678 -0.3905 -0.4339
1341836547.1470 -0.6913 0.2659 1.0029 0.5816 0.5668 -0.3907 -0.4334
1341836547.1574 -0.6912 0.2632 1.0027 0.5825 0.5653 -0.3914 -0.4336
1341836547.1668 -0.6907 0.2604 1.0026 0.5842 0.5640 -0.3913 -0.4330
1341836547.1767 -0.6904 0.2579 1.0024 0.5860 0.5634 -0.3902 -0.4323
1341836547.1868 -0.6900 0.2550 1.0023 0.5877 0.5618 -0.3901 -0.4322
1341836547.1967 -0.6896 0.2525 1.0018 0.5892 0.5607 -0.3890 -0.4326
1341836547.2068 -0.6890 0.2495 1.0018 0.5913 0.5603 -0.3871 -0.4320
1341836547.2167 -0.6889 0.2467 1.0016 0.5916 0.5593 -0.3873 -0.4327
1341836547.2268 -0.6886 0.2437 1.0015 0.5918 0.5590 -0.3873 -0.4328
1341836547.2368 -0.6880 0.2408 1.0012 0.5919 0.5592 -0.3871 -0.4324
1341836547.2468 -0.6876 0.2377 1.0012 0.5911 0.5595 -0.3879 -0.4326
1341836547.2568 -0.6869 0.2348 1.0012 0.5913 0.5594 -0.3881 -0.4322
1341836547.2695 -0.6864 0.2319 1.0009 0.5911 0.5598 -0.3881 -0.4320
1341836547.2768 -0.6858 0.2290 1.0009 0.5914 0.5599 -0.3872 -0.4323
1341836547.2867 -0.6854 0.2260 1.0008 0.5917 0.5598 -0.3866 -0.4325
1341836547.2968 -0.6847 0.2231 1.0007 0.5922 0.5598 -0.3860 -0.4322
1341836547.3068 -0.6841 0.2202 1.0005 0.5916 0.5601 -0.3860 -0.4329
1341836547.3167 -0.6836 0.2177 1.0004 0.5923 0.5598 -0.3856 -0.4326
1341836547.3268 -0.6831 0.2149 1.0002 0.5918 0.5597 -0.3859 -0.4331
1341836547.3368 -0.6824 0.2122 1.0000 0.5922 0.5597 -0.3854 -0.4330
1341836547.3467 -0.6819 0.2097 0.9999 0.5930 0.5596 -0.3851 -0.4323
1341836547.3567 -0.6813 0.2071 0.9996 0.5934 0.5590 -0.3850 -0.4325
1341836547.3672 -0.6806 0.2044 0.9996 0.5947 0.5585 -0.3842 -0.4322
1341836547.3768 -0.6803 0.2018 0.9994 0.5952 0.5579 -0.3843 -0.4322
1341836547.3867 -0.6796 0.1991 0.9994 0.5961 0.5576 -0.3839 -0.4318
1341836547.3967 -0.6790 0.1966 0.9991 0.5965 0.5575 -0.3836 -0.4316
1341836547.4080 -0.6786 0.1938 0.9990 0.5964 0.5581 -0.3832 -0.4313
1341836547.4167 -0.6781 0.1913 0.9990 0.5960 0.5582 -0.3829 -0.4319
1341836547.4267 -0.6777 0.1886 0.9988 0.5955 0.5586 -0.3826 -0.4324
1341836547.4368 -0.6773 0.1860 0.9988 0.5951 0.5587 -0.3825 -0.4328
1341836547.4467 -0.6769 0.1833 0.9989 0.5950 0.5589 -0.3819 -0.4332
1341836547.4579 -0.6768 0.1807 0.9987 0.5943 0.5587 -0.3818 -0.4345
1341836547.4668 -0.6765 0.1780 0.9987 0.5944 0.5589 -0.3814 -0.4345
1341836547.4767 -0.6761 0.1752 0.9987 0.5947 0.5591 -0.3819 -0.4336
1341836547.4867 -0.6760 0.1724 0.9986 0.5939 0.5593 -0.3825 -0.4337
1341836547.4970 -0.6757 0.1696 0.9986 0.5937 0.5597 -0.3828 -0.4332
1341836547.5068 -0.6753 0.1671 0.9986 0.5938 0.5603 -0.3826 -0.4325
1341836547.5171 -0.6751 0.1644 0.9986 0.5937 0.5605 -0.3829 -0.4322
1341836547.5267 -0.6749 0.1621 0.9985 0.5934 0.5599 -0.3828 -0.4334
1341836547.5367 -0.6749 0.1594 0.9987 0.5934 0.5598 -0.3826 -0.4338
1341836547.5467 -0.6748 0.1568 0.9988 0.5937 0.5594 -0.3823 -0.4340
1341836547.5567 -0.6746 0.1543 0.9988 0.5942 0.5592 -0.3819 -0.4339
1341836547.5668 -0.6747 0.1516 0.9989 0.5941 0.5590 -0.3823 -0.4341
1341836547.5767 -0.6746 0.1489 0.9989 0.5942 0.5585 -0.3826 -0.4343
1341836547.5875 -0.6746 0.1463 0.9988 0.5943 0.5586 -0.3828 -0.4339
1341836547.5975 -0.6746 0.1437 0.9988 0.5942 0.5590 -0.3831 -0.4332
1341836547.6069 -0.6745 0.1409 0.9988 0.5940 0.5596 -0.3832 -0.4326
1341836547.6167 -0.6745 0.1383 0.9988 0.5940 0.5599 -0.3828 -0.4326
1341836547.6267 -0.6745 0.1357 0.9988 0.5932 0.5598 -0.3834 -0.4332
1341836547.6368 -0.6744 0.1331 0.9988 0.5929 0.5605 -0.3829 -0.4332
1341836547.6467 -0.6744 0.1304 0.9989 0.5927 0.5603 -0.3829 -0.4337
1341836547.6567 -0.6744 0.1278 0.9990 0.5930 0.5603 -0.3824 -0.4338
1341836547.6669 -0.6745 0.1253 0.9990 0.5929 0.5601 -0.3826 -0.4340
1341836547.6767 -0.6746 0.1229 0.9990 0.5927 0.5595 -0.3833 -0.4345
1341836547.6867 -0.6746 0.1203 0.9991 0.5931 0.5589 -0.3838 -0.4343
1341836547.6967 -0.6745 0.1177 0.9992 0.5935 0.5588 -0.3841 -0.4336
1341836547.7068 -0.6745 0.1153 0.9993 0.5943 0.5588 -0.3841 -0.4325
1341836547.7167 -0.6744 0.1128 0.9993 0.5943 0.5587 -0.3847 -0.4321
1341836547.7267 -0.6744 0.1104 0.9995 0.5945 0.5582 -0.3846 -0.4326
1341836547.7368 -0.6744 0.1081 0.9997 0.5945 0.5582 -0.3844 -0.4328
1341836547.7467 -0.6744 0.1058 0.9998 0.5947 0.5577 -0.3845 -0.4329
1341836547.7568 -0.6744 0.1034 0.9997 0.5951 0.5576 -0.3846 -0.4325
1341836547.7668 -0.6745 0.1009 0.9998 0.5949 0.5577 -0.3846 -0.4327
